id_event,short_title,performer_id,performer_name,average_price,venue_state,id_performer,name_merged,type_performer,taxonomy_id,genre_id,genre_name,postal_code,capacity,combined_venue,combined_address,combined_city,combined_venueid,combined_country
6283343,mxmtoon,697419,mxmtoon,53.0,NY,,,,,,,,,Roulette,509 Atlantic Avenue,Brooklyn,47478.0,US
6146091,Pigeons Playing Ping Pong (21+),14980,Pigeons Playing Ping Pong,77.0,PA,,,,,,,,,Brooklyn Bowl Philadelphia,1009 Canal Street,Philadelphia,519644.0,US
6145790,Macy Gray (21+),5457,Macy Gray,81.0,IN,,,,,,,,,The Vogue Theatre - IN,6259 N College Ave,Indianapolis,8821.0,US
6092436,Classic Albums Live - Led Zeppelin,4282,Classic Albums Live,96.0,ON,,,,,,,M5B 1T7,2752.0,Massey Hall,178 Victoria St.,Toronto,418.0,Canada
6257724,Trace Adkins (21+),1931,Trace Adkins,233.0,FL,,,,,,,,,Seminole Hard Rock Tampa,5223 N Orient Road,Tampa,350990.0,US
5956818,Yacht Rock Revue,15356,Yacht Rock Revue,86.0,SC,,,,,,,29201,3500.0,Township Auditorium,1703 Taylor Street,Columbia,2506.0,US
6209430,Majid Jordan,441072,Majid Jordan,72.0,QC,,,,,,,H2X 1K5,2200.0,MTELUS,59 Rue Sainte,Montreal,443.0,Canada
6255980,MONOWHALES,798866,MONOWHALES,58.0,ON,,,,,,,,,Club Saw,67 Nicholas Street,Ottawa,10820.0,Canada
5981061,Wayne Newton,1997,Wayne Newton,174.0,IA,,,,,,,52801,2400.0,Adler Theatre,136 E. 3rd Street,Davenport,470.0,US
6129076,Lorrie Morgan,1139,Lorrie Morgan,136.0,IA,,,,,,,52001,5200.0,Five Flags Center,405 Main Street,Dubuque,599.0,US
6288534,Chris Barron,19501,Chris Barron,61.0,NY,,,,,,,,,Iridium Jazz Club,1650 Broadway,New York,5603.0,US
6156229,The Crossing,105033,The Crossing,118.0,PA,,,,,,,,,Zellerbach Theatre,3680 Walnut Street,Philadelphia,2720.0,US
6048519,Stranger In The Night,803513,Stranger In The Night,161.0,QC,,,,,,,,,Cabaret du Casino de Montreal,1 Avenue du Casino,Montreal,125066.0,Canada
6288740,The Flatliners,15330,The Flatliners,44.0,OH,,,,,,,,,Grog Shop,2785 Euclid Heights Blvd,Cleveland,824.0,US
6232305,The Wizards Of Winter,63340,The Wizards Of Winter,78.0,WI,,,,,,,,,Pablo Center at the Confluence,124 Graham Avenue,Eau Claire,451284.0,US
6143739,Pam Tillis,1386,Pam Tillis,104.0,IL,1386.0,Pam Tillis,band,2000000.0,450.0,Country,,,Bloomington Center for the Performing Arts,600 N. East St,Bloomington,878.0,US
6189326,I Love the 90's Tour: I Love The 90s Tour,29725,I Love the 90's Tour,99.0,IL,,,,,,,61701,7200.0,Grossinger Motors Arena,101 South Madison St.,Bloomington,3579.0,US
6157317,Trans-Siberian Orchestra,1938,Trans-Siberian Orchestra,146.0,OK,1938.0,Trans-Siberian Orchestra,band,2000000.0,456.0,Rock,74103,19199.0,BOK Center,200 South Denver,Tulsa,85.0,US
6270330,Eli Young Band,4127,Eli Young Band,102.0,OH,,,,,,,,,Thirsty Cowboy,2743 Medina Rd,Medina,47164.0,US
6066194,Silverstein with Stray From The Path and Avoid,1625,Silverstein,113.0,IA,1625.0,Silverstein,band,2000000.0,452.0,Pop,50309,700.0,Wooly's,504 E. Locust,Des Moines,7697.0,US
6264156,Craig Owens,10555,Craig Owens,77.0,MN,,,,,,,55401,1800.0,Fine Line Music Cafe,318 First Avenue North,Minneapolis,906.0,US
6299805,Lab Group,667206,Lab Group,82.0,GA,,,,,,,,,The Eastern - Atlanta,777 Memorial Drive Southeast,Atlanta,518875.0,US
6129104,Mindforce,691663,Mindforce,202.0,CO,,,,,,,80205,1611.0,Marquis Theater - Denver,2009 Larimer Street,Denver,3053.0,US
6048029,Herman's Hermits,853,Herman's Hermits,244.0,OH,,,,,,,,,Live at the Ludlow Garage,342 Ludlow Ave,Cincinnati,79468.0,US
6285367,Hallelujah the Hills,789257,Hallelujah the Hills,72.0,MA,,,,,,,02138,525.0,The Sinclair,52 Church Street,Cambridge,11280.0,US
6286100,Pearl Gem,25927,Pearl Gem,58.0,TX,,,,,,,75226,600.0,Trees - Dallas,2709 Elm Street,Dallas,3534.0,US
6300239,G Herbo,378098,G Herbo,98.0,IL,378098.0,G Herbo,band,2000000.0,491.0,Hip-Hop,,,The Forge,22 West Cass Street,Joliet,7413.0,US
6107310,Mannheim Steamroller Christmas - Minneapolis,1184,Mannheim Steamroller,149.0,MN,,,,,,,55403,2579.0,Orpheum Theatre - Minneapolis,910 Hennepin Avenue,Minneapolis,3632.0,US
6287007,Face the Music (21+),734246,Face the Music,34.0,IL,,,,,,,60018,2000.0,Joe's Live Rosemont,5441 Park Place,Rosemont,222655.0,US
6119499,Dirty Honey,310639,Dirty Honey,66.0,MO,,,,,,,,,The Hawthorn - St Louis,,St. Louis,521208.0,US
6244117,Eggy (21+),779420,Eggy,42.0,SC,,,,,,,,,Charleston Pour House,1977 Maybank Hwy,Charleston,5083.0,US
6257456,Jon Wayne And The Pain (18+),18666,Jon Wayne And The Pain,42.0,CO,,,,,,,80909,450.0,Black Sheep,2106 East Platte Avenue,Colorado Springs,763.0,US
6202643,Johnny Reid,989,Johnny Reid,92.0,NB,,,,,,,,,Casino New Brunswick,21 Casino Dr,Moncton,5670.0,Canada
6284174,Start Making Sense - Talking Heads Tribute,55876,Start Making Sense: Talking Heads Tribute,48.0,RI,,,,,,,,,The Met,1005 Main Street,Pawtucket,4010.0,US
6291030,Chris Tomlin,458,Chris Tomlin,72.0,NM,,,,,,,,,Calvary Church - Albuquerque,4001 Osuna Road NE,Albuquerque,522051.0,US
6203648,Rock Show NOLA - Tribute to Styx & Foreigner,122095,Rock,73.0,MS,,,,,,,39530,1400.0,Hard Rock Hotel & Casino - Biloxi,777 Beach Blvd.,Biloxi,314.0,US
6295528,Action Bronson (18+),17082,Action Bronson,90.0,MN,17082.0,Action Bronson,band,2000000.0,493.0,Rap,55102,2500.0,Palace Theatre St. Paul,17 W. Seventh Place,St. Paul,419701.0,US
6117146,Nathaniel Rateliff,291820,Nathaniel Rateliff & The Night Sweats,146.0,CO,291820.0,Nathaniel Rateliff & The Night Sweats,band,2000000.0,456.0,Rock,80204,21000.0,Ball Arena,1000 Chopper Circle,Denver,187.0,US
6215309,Local H,4179,Local H,202.0,MO,,,,,,,,,Blueberry Hill,6504 Delmar,St. Louis,1575.0,US
6177876,Andy Frasco & The U.N. with Maggie Rose,43173,Andy Frasco & The U.N.,124.0,MO,,,,,,,63112,2000.0,The Pageant,6161 Delmar Blvd,St. Louis,440.0,US
6113221,The Lone Bellow (18+),61894,The Lone Bellow,92.0,TN,,,,,,,,,The Basement East,917 Woodland St,Nashville,77961.0,US
6301610,Four Tet,4129,Four Tet,330.0,NY,4129.0,Four Tet,band,2000000.0,452.0,Pop,11222,1000.0,Warsaw,261 Driggs Ave,Brooklyn,8257.0,US
6246580,DMVU with Toadface,502487,DMVU,59.0,PA,,,,,,,,,Harrisburg Midtown Arts Center,1110 North 3rd Street,Harrisburg,18020.0,US
6290457,Delta Heavy,23773,Delta Heavy,66.0,MD,,,,,,,,,Baltimore Soundstage,124 Market Place,Baltimore,6260.0,US
6284189,Dan Rodriguez,259399,Dan Rodriguez,54.0,IL,,,,,,,60202,250.0,SPACE - Evanston,1245 Chicago Avenue,Evanston,2109.0,US
6112166,Cattle Decapitation,12924,Cattle Decapitation,73.0,CA,,,,,,,90015,1000.0,The Belasco - Los Angeles,1050 South Hill Street,Los Angeles,30920.0,US
6181285,Zeds Dead with Friction (18+),9722,Zeds Dead,210.0,IL,9722.0,Zeds Dead,band,2000000.0,452.0,Pop,,,The Salt Shed,1357 North Elston Avenue,Chicago,519998.0,US
5236237,Lee Brice **Rescheduled**,6068,Lee Brice,65.0,OK,,,,,,,,,Riverwind Casino,1544 OK-9,Norman,895.0,US
6112994,The Allman Betts Family Revival,805476,The Allman Betts Family Revival,125.0,TN,,,,,,,37219,2362.0,Ryman Auditorium,116 5th Avenue North,Nashville,292.0,US
6065448,The Glorious Sons,110363,The Glorious Sons,113.0,ON,,,,,,,,,Casino Rama,5899 Rama Road,Rama,301.0,Canada
6161799,TVBOO,697037,TVBOO,69.0,NE,,,,,,,68104,750.0,The Waiting Room,6212 Maple St.,Omaha,1290.0,US
6286678,Kevin Garrett,290776,Kevin Garrett,50.0,TN,,,,,,,,,Riverside Revival Nashville,1600 Riverside Drive,Nashville,521188.0,US
6177243,Diamond Rio,600,Diamond Rio,102.0,WI,,,,,,,53965,2000.0,Crystal Grand Music Theatre,430 W Munroe Ave,Wisconsin Dells,1831.0,US
6284142,The Big Wu (18+),63971,The Big Wu,67.0,MN,,,,,,,55403,750.0,First Avenue - Minneapolis,701 First Avenue North,Minneapolis,370.0,US
6184137,Andrew Bird,198,Andrew Bird,119.0,IL,,,,,,,,,Fourth Presbyterian Church,126 East Chestnut Street,Chicago,1586.0,US
6231813,Agent Orange,7311,Agent Orange,311.0,CA,,,,,,,90069,500.0,Whisky a Go Go,8901 Sunset Boulevard,West Hollywood,2477.0,US
6097424,"K-Love Christmas Tour with Danny Gokey, Natalie Grant and Mac Powell",261430,K-Love Christmas Tour,63.0,CO,,,,,,,80538,5300.0,Blue Arena at The Ranch Events Complex,5290 Arena Circle,Loveland,508.0,US
6288618,Smells Like Nirvana Tribute,348580,Smells Like Nirvana,50.0,MD,,,,,,,21202,2000.0,Rams Head Live! - Baltimore,20 Market Place,Baltimore,364.0,US
6095200,Yussef Dayes,796628,Yussef Dayes,78.0,TX,,,,,,,,,Studio at the Factory,2727 Canton Street,Dallas,519618.0,US
6239664,Paula Poundstone,5181,Paula Poundstone,126.0,OK,,,,,,,,,Tower Theatre - OK,425 NW 23rd St,Oklahoma City,429454.0,US
6255748,Joe Sambo,385147,Joe Sambo,30.0,NE,,,,,,,,,Reverb Lounge,6121 Military Avenue,Omaha,72595.0,US
6189194,Steel Panther,4733,Steel Panther,118.0,WI,,,,,,,,,The Sylvee,25 S. Livingston Street,Madison,448545.0,US
6230611,Morgan Evans (21+),102455,Morgan Evans,60.0,IL,,,,,,,,,Joe's on Weed St.,940 West Weed Street,Chicago,914.0,US
6110977,Dan Deacon,532,Dan Deacon,46.0,TX,,,,,,,,,Club Dada,2720 Elm St,Dallas,9504.0,US
6230666,Ray Volpe,639083,Ray Volpe,137.0,ON,639083.0,Ray Volpe,band,2000000.0,477.0,Electronic,M6G 1C4,620.0,The Axis Club,722 College Street,Toronto,681.0,Canada
6135995,Parliament Funkadelic with George Clinton,16412,Parliament Funkadelic,144.0,TX,,,,,,,,,Aztec Theatre,104 N Saint Marys,San Antonio,57432.0,US
6203629,Brandon Bennett (21+),14485,Brandon Bennett,69.0,MS,,,,,,,,,IP Casino Resort and Spa,850 Bayview Avenue,Biloxi,646.0,US
6265167,Funky Butt Brass Band,17954,Funky Butt Brass Band,58.0,MO,,,,,,,63112,750.0,Delmar Hall,6133 Delmar Blvd.,St. Louis,397902.0,US
6245581,Sunsquabi,98486,Sunsquabi,52.0,OK,,,,,,,,,Beer City Music Hall,1141 Northwest 2nd Street,Oklahoma City,519851.0,US
6307888,La Maquinaria Nortena,253529,La Maquinaria Nortena,101.0,TX,,,,,,,,,La Hacienda Event Center,12600 State Highway 191,Midland,52485.0,US
6164425,Aaron Watson,138,Aaron Watson,91.0,OK,,,,,,,,,Stage 271 - Choctaw Event Center - Grant,1516 US HWY 271,Grant,5843.0,US
6237037,Fred Hammond (21+),4131,Fred Hammond,134.0,IN,,,,,,,46320,3000.0,The Venue at Horseshoe Casino,777 Casino Center Dr.,Hammond,682.0,US
6164125,Todd Barry,15511,Todd Barry,59.0,TX,,,,,,,78212,450.0,Paper Tiger - San Antonio,2410 North Saint Mary's Street,San Antonio,740.0,US
6048117,Muscadine Bloodline,476260,Muscadine Bloodline,111.0,AL,,,,,,,35233,1300.0,Iron City,513 22nd Street South,Birmingham,38866.0,US
6047124,El Alfa,610164,El Alfa,330.0,IL,610164.0,El Alfa,band,2000000.0,504.0,Latin,,,Rosemont Theatre,5400 North River Road,Rosemont,715.0,US
6253331,Sixteen Candles,21627,Sixteen Candles,54.0,WI,,,,,,,53703,600.0,Majestic Theatre - WI,115 King Street,Madison,3515.0,US
6283869,DJ Cribb,795364,DJ Cribb,98.0,CT,,,,,,,,,Shrine at Foxwoods Resort & Casino,240 MGM Grand Drive,Mashantucket,452032.0,US
6259057,Emo Nite,392432,Emo Nite,50.0,ON,392432.0,Emo Nite,band,2000000.0,,,,,Velvet Underground,508 Queen Street West,Toronto,30305.0,Canada
6244340,Kid Smoko,807210,Kid Smoko,45.0,NY,,,,,,,10002,250.0,Mercury Lounge,217 East Houston Street,New York,327.0,US
6123423,Walker Lukens,252930,Walker Lukens,84.0,TX,,,,,,,,,Paramount Theatre Austin,713 Congress Ave,Austin,907.0,US
6233719,Zedd,16700,Zedd,338.0,DC,16700.0,Zedd,band,2000000.0,456.0,Rock,20018,5000.0,Echostage,2135 Queens Chapel Road Northeast,Washington,16077.0,US
6149804,Aqua,111674,Aqua,126.0,CO,,,,,,,80202,1000.0,Summit - Denver,1902 Blake St,Denver,2882.0,US
6235912,Explosions In The Sky,714,Explosions in the Sky,91.0,TX,,,,,,,,,Austin City Limits Live at The Moody Theater,310 West Willie Nelson Boulevard,Austin,3670.0,US
6091750,Sonic Symphony,804399,Sonic Symphony,239.0,TX,,,,,,,78205,2264.0,Majestic Theatre San Antonio,226 E Houston St,San Antonio,912.0,US
6183936,Papadosio (16+),10359,Papadosio,106.0,CO,,,,,,,,,Mission Ballroom,4242 Wynkoop Street,Denver,467142.0,US
6205521,Sam Feldt (21+),296884,Sam Feldt,48.0,MA,296884.0,Sam Feldt,band,2000000.0,477.0,Electronic,,,The Grand - Boston,58 Seaport Blvd.,Boston,400681.0,US
6002957,Pink Martini,1442,Pink Martini,134.0,AZ,,,,,,,85225,1500.0,Chandler Center for the Arts,250 North Arizona Avenue,Chandler,1147.0,US
6126487,DJ Matt Bennett (18+),797255,DJ Matt Bennett,42.0,OH,,,,,,,45219,1464.0,Bogarts,2621 Vine Street,Cincinnati,549.0,US
6138759,Piano Man,269261,Piano Man,128.0,NV,,,,,,,89109,5067.0,V Theater at Planet Hollywood Resort and Casino - Las Vegas,3667 Las Vegas Blvd S,Las Vegas,4361.0,US
6283788,hello world (21+),448956,hello world,44.0,CA,,,,,,,,,Moroccan Lounge,901 E 1st St,Los Angeles,432202.0,US
6270058,Rumours - Fleetwood Mac Tribute,101831,Rumours,98.0,TX,,,,,,,,,3TEN Austin City Limits Live,310 Willie Nelson Blvd,Austin,267124.0,US
6130735,Creed Fisher,786604,Creed Fisher,70.0,OK,,,,,,,73149,1200.0,Diamond Ballroom,8001 S Eastern Ave,Oklahoma City,891.0,US
5973354,Paramount Theatre Club Seating: The Fab Four,717,The Fab Four - The Ultimate Tribute,129.0,CO,,,,,,,80202,1870.0,Paramount Theatre - CO,1621 Glenarm,Denver,717.0,US
6271836,Grady Spencer & The Work,407658,Grady Spencer & The Work,44.0,TX,,,,,,,,,John T. Floore Country Store,14492 Old Bandera Rd.,Helotes,5629.0,US
6231412,Mariachi Christmas,17610,Mariachi Christmas,98.0,NM,,,,,,,87131,1985.0,Popejoy Hall,1 University of New Mexico,Albuquerque,1204.0,US
6285265,Pardyalone (16+),807689,Pardyalone,37.0,AZ,,,,,,,85004,250.0,Valley Bar,130 N Central Ave,Phoenix,71620.0,US
6147930,Rick Springfield,66,Rick Springfield,128.0,AZ,,,,,,,85008,2651.0,Celebrity Theatre - Phoenix,440 North 32nd Street,Phoenix,160.0,US
6137626,Duncan Trussell (18+),54078,Duncan Trussell,83.0,NC,,,,,,,,,Comedy Zone Charlotte,900 Seaboard Street,Charlotte,8502.0,US
6024787,Skid Row with Buckcherry,1635,Skid Row,145.0,NV,,,,,,,,,Nugget Casino Resort,1100 Nugget Avenue,Sparks,88453.0,US
6125776,Gary Hoey,6184,Gary Hoey,120.0,CA,,,,,,,,,Ramona Mainstage,626 Main Street,Ramona,3500.0,US
6124272,The Bellamy Brothers (18+),6136,The Bellamy Brothers,57.0,CO,,,,,,,,,Grizzly Rose,5450 N Valley Hwy,Denver,1318.0,US
6191970,Mick Adams and the Stones,285881,Mick Adams and the Stones,69.0,AZ,,,,,,,85226,1400.0,Gila River Hotels & Casinos - Wild Horse Pass,5040 Wild Horse Pass Blvd,Chandler,8901.0,US
